vi,en,ja
"Giữ đầu dò vuông góc với xương sườn. Một chiếc xương sườn sẽ đổ bóng đằng sau nó. Đường màng phổi (màu trắng) có thể nhìn thấy được. Ba dấu hiệu bình thường là xương sườn trượt, đuôi sao chổi và đường A.  Xương sườn trượt sẽ xuất hiện phản âm hỗn hợp lung linh, sần sùi dưới đường màng phổi. Nó đôi khi được gọi là ""kiến trên một khúc gỗ"". Ở chế độ M, dạng hạt bên dưới đường màng phổi xuất hiện như cát trên bãi biển và được gọi là ""dấu hiệu bờ biển"". Đuôi sao chổi xuất hiện dưới dạng hình chiếu xuống từ đường màng phổi, di chuyển theo phương thẳng đứng. Đường A là sự phản chiếu giả của đường màng phổi xảy ra ở khoảng một nửa giữa đường màng phổi và đáy màn hình.","Hold the probe perpendicular to the ribs. A rib will cast a shadow behind it. The pleural line (white) is visible. Three normal findings are rib sliding, comet tails, and A lines.  Rib sliding will appear as shimmering, grainy mixed echogenicity below the pleural line. It is sometimes referred to as ""ants on a log."" In M-mode, the granular appearance below the pleural line appears as sand on the beach and is called the ""seashore sign."" Comet tails appear as projections down from the pleural line, moving vertically. A-lines are an artifactual reflection of the pleural line that occurs about half way between the pleural line and the bottom of the monitor.",プローブを肋骨に対して垂直に把持する。肋骨は後方に影を落とす。胸膜線（pleural line；白色）がみられる。正常所見として，lung sliding，comet tail，A lineの3つがある。 Lung slidingは，胸膜線の下でチカチカ光る，顆粒状の混合エコー領域として現れる。この所見はときに「ants on a log」と呼ばれる。Mモードでは，胸膜線より下の顆粒状の外観が浜辺の砂のように見えることから，「seashore sign」と呼ばれる。 Comet tailは，胸膜線から下に伸びる突起であり，垂直に移動する。 A lineは，胸膜線のアーチファクトによる反射であり，胸膜線とモニターの底部との距離の約半分の位置にみられる。
"Nếu tràn khí màng phổi ở một bệnh nhân chấn thương, sẽ không có chuyển động trượt ở đường màng phổi, không có đuôi sao chổi và không có đường A.","If a pneumothorax were present in a trauma patient, there would be no sliding motion at the pleural line, no comet tails, and no A lines.",外傷患者に気胸があれば，胸膜線上のスライドするような動きはなく，comet tailもA lineもみられないはずである。
"Nếu không chắc chắn có phổi trượt, hãy sử dụng chế độ M trên vùng màng phổi đó. Ở chế độ M, dấu hiệu bờ biển bình thường sẽ không xuất hiện. Thay vào đó, cái gọi là ""ký hiệu mã vạch"" sẽ hiển thị, nó xuất hiện dưới dạng nhiều đường ngang từ trên cùng đến dưới cùng của màn hình.","If unsure of lung sliding, use M-mode over the pleural area. In M-mode, the normal seashore sign would not be present. Instead, a so-called a ""bar-code sign"" would be visible, which appears as multiple horizontal lines from the top the bottom of the monitor.",Lung slidingが不確かな場合は，胸膜領域上でMモードを使用する。Mモードでは，正常なseashore signはみられない。その代わりに，いわゆる「bar-code sign」がモニターの上から下まで複数の横線としてみられる可能性がある。
Kiến thức về giải phẫu bề mặt và bên trong là rất quan trọng trong việc xác định vị trí thích hợp ban đầu của đầu dò.,Knowledge of surface and underlying anatomy is crucial in determining initial proper placement of transducer.,体表およびその下にある解剖学的構造に関する知識は，最初にプローブを適切に配置する上で極めて重要である。
Kiểm tra E-FAST bình thường không loại trừ chấn thương trong ổ bụng.,A normal E-FAST examination does not rule out traumatic intra-abdominal injury.,E-FASTの結果が正常であっても，腹部損傷による外傷が除外されるわけではない。
Hãy lưu ý đến về các biến thể giải phẫu.,Be aware of anatomical variants.,解剖学的変異に注意すること。
Giảm độ sáng đèn nếu có thể để giúp tăng độ tương phản và hỗ trợ điều chỉnh độ lợi.,Dim the lights if possible to help increase contrast and assist gain adjustment.,コントラストを高め，ゲインの調整を助けるため，可能であれば照明を暗くする。
Giảm độ sâu khi chuyển từ chế độ xem tim sang chế độ xem bụng và sau đó sang chế độ xem lồng ngực.,Decrease the depth when switching from the cardiac to abdominal and then to thoracic views.,心臓から腹部へ，さらに胸部の観察へと移るにつれ，深達度を浅くする。
"Hãy nhớ rằng không phải tất cả loại dịch đều xuất hiện phản âm (ví dụ, máu đông có thể có phản âm hỗn hợp).","Remember that not all fluid appears anechoic (eg, clotted blood may have mixed echogenicity).",全ての体液が無エコーに見えるわけではないことを忘れてはならない（例，凝固した血液は混合エコーとなることがある）。
Chống chỉ định tuyệt đối,Absolute contraindications,絶対的禁忌
Chống chỉ định tương đối,Relative contraindications,相対的禁忌
* Đầu dò mảng theo pha thường được ưu tiên với E-FAST vì chân nhỏ của nó có thể dễ dàng được đặt giữa các xương sườn hơn.,* A phased array probe is often preferred for E-FAST because its small footprint can more readily be placed between the ribs.,*E-FASTでは，接地面が小さいため肋骨間により容易に接地できるセクタ型プローブが好まれることが多い。
"Phần tim của kiểm tra E-FAST tìm kiếm tràn máu màng ngoài tim, trong chấn thương, dễ bị tổn thương nhất ở vị trí dưới mũi ức.*","The cardiac portion of the E-FAST exam looks for hemopericardium, which, in trauma, is most easily imaged from the subxiphoid position.*",心臓領域のE-FASTで心膜血腫を検索するが，外傷では剣状突起下から観察するのが最も容易である。*
"* CHÚ Ý: Định hướng tim mạch thông thường ngược lại với tất cả các lần quét khác với điểm đánh dấu ở phía bên phải của màn hình. Khi thu được các chế độ xem trục ngắn, dấu định hướng của đầu dò sẽ nằm ở phía bên trái của bệnh nhân và khi lấy các chế độ xem trục dài, dấu định hướng của đầu dò sẽ hướng về phía đầu của bệnh nhân.","* NOTE: Conventional cardiology orientation is the opposite of all other scans with the marker dot on the right side of the monitor. When obtaining short axis views, the probe orientation mark will be on the patient's left side and when obtaining long axis views, the probe orientation mark will be directed toward the patient's head.",*注：従来，心臓のオリエンテーションは他の全ての画像と逆であり，丸いマークはモニターの右側に表示される。短軸像を取得する場合，プローブの方向マークは患者の左側，長軸像を取得する場合，プローブの方向マークは患者の頭部に向ける。
"Di chuyển đầu dò sang góc phần tư trên bên phải, để xác định dịch tự do trong khoang màng bụng.","Move the probe to the right upper quadrant, to identify free intraperitoneal fluid.",プローブを右上腹部に動かし，腹腔内の貯留液を同定する。
Di chuyển đầu dò sang góc phần tư trên bên trái để xác định dịch tự do trong khoang màng bụng.,Move the probe to the left upper quadrant to identify free intraperitoneal fluid.,プローブを左上腹部に動かし，腹腔内の貯留液を確認する。
Di chuyển đầu dò đến khung chậu. Vị trí này nhạy cảm nhất để phát hiện dịch trong khoang màng bụng.,Move the probe to the pelvis. This location is most sensitive for detecting intraperitoneal fluid.,プローブを骨盤に移動させる。この部位は，腹腔内貯留液の検出に最も感度が高い。
