en,vi,ja,url
Evaluation  Gastrointestinal (GI) bleeding can originate anywhere from the mouth to the anus and can be overt or occult. The manifestations depend on the location and rate of bleeding. (See also Varices...  read more,"Đánh giá  Chảy máu đường tiêu hoá có thể gặp ở bất kỳ vị trí nào của ống tiêu hoá từ miệng đến hậu môn, máu có thể nhìn thấy hoặc ẩn. Biểu hiện phụ thuộc vào vị trí và mức độ nặng của chảy máu. (Xem thêm...  đọc thêm",評価  消化管出血は，口腔から肛門までのいずれの部位でも発生する可能性があり，顕性の場合と不顕性の場合がある。臨床像は出血部位および出血速度によって異なる。（ 静脈瘤および 消化管の血管性病変も参照のこと。） 吐血は，鮮紅色の血液を吐出する症状であり，上部消化管出血を示唆し，その出血源は通常，...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/mallory-weiss-syndrome
"Most episodes of bleeding stop spontaneously; severe bleeding occurs in about 10% of patients, who require significant intervention, such as transfusion or endoscopic hemostasis (by clip placement, injection of ethanol or epinephrine, or by electrocautery). Intra-arterial infusion of vasopressin or therapeutic embolization into the left gastric artery during angiography may also be used to control bleeding. Surgical repair is rarely required.","Hầu hết các đợt chảy máu đều tự cầm; chảy máu dữ dội xảy ra ở khoảng 10% số bệnh nhân, những người này cần phải có can thiệp tích cực, như truyền máu hoặc cầm máu bằng nội soi (bằng cách đặt kẹp, tiêm ethanol hoặc epinephrine, hoặc bằng đốt điện). Có thể truyền trong động mạch vasopression hoặc liệu pháp thuyên tắc mạch vào động mạch vị trái trong khi chụp mạch cũng có thể được sử dụng để cầm máu. Hiếm khi cần phục hồi bằng phẫu thuật.",ほとんどの出血は自然に止まるが，輸血または内視鏡的止血（クリップ留置，エタノールもしくはアドレナリンの注入，または電気焼灼による）などの重大な介入を必要とする重度の出血が約10％の患者に起こる。また，出血をコントールするために，血管造影下にバソプレシン動脈内注射または左胃動脈の治療的塞栓術を行ってもよい。外科的修復が必要になることはまれである。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/mallory-weiss-syndrome
"Esophageal Foreign Bodies  Food and a variety of other swallowed objects can become impacted in the esophagus. Esophageal foreign bodies cause dysphagia and sometimes lead to perforation. Diagnosis is clinical, but imaging...  read more","Dị vật thực quản  Thức ăn và nhiều vật lạ bị nuốt có thể ứ lại trong thực quản. Dị vật thực quản gây khó nuốt và đôi khi dẫn đến thủng. Chẩn đoán là lâm sàng, nhưng có thể cần các nghiên cứu hình ảnh và nội soi...  đọc thêm",食道異物  食物や嚥下された様々な物体が食道内で嵌頓することがある。食道内の異物は嚥下困難の原因となり，ときに穿孔を引き起こすこともある。診断は臨床的に行うが，画像診断や内視鏡検査が必要になることもある。自然に通過する異物もあるが，内視鏡により異物を通過させるか摘出する処置がしばしば必要になる。 （ 消化管異物の概要も参照のこと。） 食道は異物の嵌頓が最も多く生じる部位である。食道異物の最も一般的な原因は食物のつかえである。特に，大きく滑らかな食物...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
"Overview of Esophageal and Swallowing Disorders  The swallowing apparatus consists of the pharynx, upper esophageal (cricopharyngeal) sphincter, the body of the esophagus, and the lower esophageal sphincter (LES). The upper third of the esophagus...  read more","Tổng quan các tình trạng bất thường ở thực quản và các vấn đề về nuốt  Các cơ quan tham gia động tác nuốt bao gồm họng, cơ thắt thực quản trên (nhẫn hầu), thân thực quản và cơ thắt thực quản dưới (LES). Một phần ba trên của thực quản và các cấu trúc gần thực quản...  đọc thêm",食道疾患および嚥下障害の概要  嚥下器官は，咽頭，上部食道括約筋（輪状咽頭筋），食道体部，および下部食道括約筋（LES）から構成される。食道の上部3分の1とそれより上方の構造は骨格筋で，下部食道とLESは平滑筋で構成されている。これらの構成要素は，食物を口腔から胃に送り込み，食道への逆流を阻止する統合されたシステムとして機能する。このシステムは物理的閉塞または運動機能を...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
Obstruction may have intrinsic or extrinsic causes.,Tắc nghẽn có thể do những nguyên nhân bên trong hoặc bên ngoài.,閉塞の原因は内因性と外因性に分けられる。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
Intrinsic obstruction may be caused by,Tắc nghẽn bên trong có thể là do,内因性閉塞の原因としては以下ものがある：,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
"Esophageal Foreign Bodies  Food and a variety of other swallowed objects can become impacted in the esophagus. Esophageal foreign bodies cause dysphagia and sometimes lead to perforation. Diagnosis is clinical, but imaging...  read more","Dị vật thực quản  Thức ăn và nhiều vật lạ bị nuốt có thể ứ lại trong thực quản. Dị vật thực quản gây khó nuốt và đôi khi dẫn đến thủng. Chẩn đoán là lâm sàng, nhưng có thể cần các nghiên cứu hình ảnh và nội soi...  đọc thêm",食道異物  食物や嚥下された様々な物体が食道内で嵌頓することがある。食道内の異物は嚥下困難の原因となり，ときに穿孔を引き起こすこともある。診断は臨床的に行うが，画像診断や内視鏡検査が必要になることもある。自然に通過する異物もあるが，内視鏡により異物を通過させるか摘出する処置がしばしば必要になる。 （ 消化管異物の概要も参照のこと。） 食道は異物の嵌頓が最も多く生じる部位である。食道異物の最も一般的な原因は食物のつかえである。特に，大きく滑らかな食物...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
"Benign Esophageal Tumors  There are many types of benign esophageal tumors; many are found incidentally, remain asymptomatic, and warrant only observation. Some can cause swallowing symptoms and rarely ulceration or...  read more","Khối u thực quản lành tính  Có nhiều loại u thực quản lành tính; nhiều người được tìm thấy một cách tình cờ, không có triệu chứng và chỉ cần quan sát. Một số có thể gây ra các triệu chứng khó nuốt và hiếm khi bị loét hoặc...  đọc thêm",良性食道腫瘍  良性食道腫瘍には多くの種類があるが，その多くは偶然発見され，無症状のまま経過し，経過を観察するのみでよい。嚥下症状を引き起こしたり，まれに潰瘍形成や出血を引き起こしたりするものもある。 評価法は典型的には嚥下困難と同じであり（ 嚥下困難を参照），食道造影または上部消化管内視鏡検査（場合により超音波内視鏡検査を併用）から始める。病変を視認できれば，上部消化管内視鏡検査で組織検体を採取できる。一部の症例ではCTが役立つことがある。...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
Lower Esophageal Ring  A lower esophageal ring is a 2- to 4-mm mucosal stricture that causes a ringlike narrowing of the distal esophagus at the squamocolumnar junction that often causes dysphagia. (See also Overview...  read more,Vòng thắt thực quản dưới  Vòng thắt đoạn dưới thực quản là đoạn chít hẹp niêm mạc từ 2 đến 4 mm gây hẹp đầu xa thực quản như chiếc vòng ở vùng nối vảy - trụ và thường gây khó nuốt. (Xem thêm Tổng quan các tình trạng...  đọc thêm,下部食道輪  下部食道輪は2～4mmの粘膜狭窄であり，扁平円柱上皮接合部で下部食道の輪状狭小化を引き起こし，これがしばしば嚥下困難の原因となる。 （ 食道疾患および嚥下障害の概要も参照のこと。） 食道輪は，Schatzki輪とも呼ばれ，同心円状の平滑な粘膜ヒダであり，食道胃接合部で食道の狭小化を引き起こす。この輪の内腔を通して食道裂孔ヘルニアが観察できることがある。 下部食道輪の病因には議論があるが，主な仮説としては，先天性，酸逆流症，薬剤性食道炎説...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
Esophageal Web  An esophageal web is a thin mucosal membrane that grows across the lumen of the upper esophagus and may cause dysphagia. (See also Overview of Esophageal and Swallowing Disorders.) This image...  read more,Lưới thực quản  Lưới thực quản là một màng niêm mạc mỏng phát triển trên lòng của thực quản trên và có thể gây khó nuốt. (Xem thêm Tổng quan các tình trạng bất thường ở thực quản và các vấn đề về nuốt.) Hình...  đọc thêm,食道ウェブ  食道ウェブは，食道内腔を横切るように成長した薄い粘膜であり，嚥下困難を引き起こすことがある。 （ 食道疾患および嚥下障害の概要も参照のこと。） この画像には，食道内腔を横切るように成長した薄い粘膜である食道ウェブが写っている。これは未治療の重症鉄欠乏性貧血患者でみられることがある。 ウェブはまれに未治療の重症 鉄欠乏性貧血患者に発生し，貧血を呈していない患者での発生はさらにまれである。ウェブは通常上部食道に発生し，固形物の...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/esophageal-and-swallowing-disorders/obstructive-disorders-of-the-esophagus
