Id,Language,Text,Expected
8cf9eb7f7ee3851629bd7679fdebd76c,en,"Generally, antibiotics are not necessary for mild diarrhea. However, in patients with moderate to severe diarrhea (≥ 3 loose stools over 8 hours), antibiotics are given, especially if vomiting, abdominal cramps, fever, or bloody stools are present. For adults, recommended oral antibiotics include ciprofloxacin 500 mg 2 times a day for 3 days or levofloxacin 500 mg once a day for 3 days, although fluoroquinolone resistance appears to be increasing in some areas, particularly in Campylobacter. Alternatives include azithromycin 500 mg once a day for 3 days or rifaximin 200 mg 3 times a day for 3 days. For children, azithromycin 5 to 10 mg/kg once a day for 3 days is preferred. (See also an expert panel's 2017 guidelines for the prevention and treatment of travelers' diarrhea.)","Nói chung, thuốc kháng sinh không cần thiết trong tiêu chảy nhẹ. Tuy nhiên, ở những bệnh nhân bị tiêu chảy từ vừa đến nặng (≥ 3 lần đi ngoài phân lỏng trong 8 giờ), kháng sinh được cho dụng, đặc biệt nếu có nôn ói, đau quặn bụng, sốt, hoặc phân có máu. Đối với người lớn, khuyến cáo kháng sinh uống nên dùng bao gồm ciprofloxacin 500 mg uống 2 lần/ngày trong 3 ngày hoặc levofloxacin 500 mg uống một lần/ngày trong 3 ngày, mặc dù kháng thuốc fluoroquinolon dường như đang gia tăng ở một số khu vực đặc biết với Campylobacter. Có thể dùng azithromycin 500mg 1 lần/ngày trong 3 ngày hoặc dùng rifaximin 200 mg 3 lần/ngày trong 3 ngày. Đối với trẻ em, nên dùng azithromycin 5 đến 10 mg/kg uống 1 lần/ngày trong 3 ngày. (Xem thêm Hướng dẫn phòng ngừa và điều trị tiêu chảy ở khách du lịch năm 2017 của một hội đồng chuyên gia.)"
1d84f8fc8aaaa807b3e0a277cd316595,en,"Travelers should dine at restaurants with a reputation for safety and avoid foods and beverages from street vendors. They should consume only cooked foods that are still steaming hot, fruit that can be peeled, and carbonated beverages without ice served in sealed bottles (bottles of noncarbonated beverages can contain tap water added by unscrupulous vendors); uncooked vegetables (particularly including salsa left out on the table) should be avoided. Buffets and fast food restaurants pose an increased risk.","Du khách nên dùng bữa tại các nhà hàng có danh tiếng về an toàn và tránh đồ ăn và đồ uống từ những người bán hàng rong. Họ chỉ nên ăn các loại thực phẩm nấu chín mà vẫn còn nóng bốc hơi, trái cây có thể bóc vỏ và đồ uống có ga mà không có nước đá trong chai kín (chai nước giải khát không chứa cồn có thể chứa nước máy của các nhà cung cấp vô đạo đức); rau không nấu (đặc biệt là salsa còn lại trên bàn) nên tránh. Các quán Buffet và nhà hàng thức ăn nhanh có nguy cơ gia tăng."
e8d1ee0ed6d21d453cf702d1606c670e,en,"Some patients may require prophylaxis if they have underlying medical conditions that make them particularly susceptible to the consequences of traveler’s diarrhea. This includes patients with immunocompromise including inflammatory bowel disease or HIV, recipients of organ transplants, and patients with severe cardiovascular or kidney disease. The nonabsorbable antibiotic rifaximin can be used for prophylaxis in these patients. The dosage of rifaximin is 200 mg orally 3 times a day. Previously, fluoroquinolones were prescribed; however, adverse effects, including tendon rupture and peripheral neuropathy, limited their use. Some travelers may consider the nonantibiotic bismuth subsalicylate as an alternative for prophylaxis.","Một số bệnh nhân có thể cần điều trị dự phòng nếu họ có các bệnh nền khiến họ đặc biệt dễ bị hậu quả của tiêu chảy ở khách du lịch. Điều này bao gồm những bệnh nhân bị suy giảm miễn dịch bao gồm bệnh viêm ruột hoặc HIV, những người được cấy ghép nội tạng và những bệnh nhân mắc bệnh tim mạch hoặc bệnh thận nặng. Thuốc kháng sinh không hấp thu rifaximin có thể được sử dụng để dự phòng ở những bệnh nhân này. Liều lượng rifaximin là 200 mg, uống 3 lần/ngày. Trước đây, fluoroquinolon đã được kê đơn; tuy nhiên, các tác bất lợi, bao gồm đứt gân và bệnh thần kinh ngoại biên, đã hạn chế việc sử dụng thuốc này. Một số khách du lịch có thể coi bismuth subsalicylate không kháng sinh làm một phương pháp thay thế để điều trị dự phòng."
798df1805310e0330aac4781c189b982,en,"Traveler's diarrhea is usually caused by enterotoxigenic E. coli, but viruses, parasites, and other bacteria may be involved.","Tiêu chảy ở khách du lịch thường do E. coli sinh độc tố ruột gây ra nhưng có thể liên quan đến vi rút, ký sinh trùng và vi khuẩn khác."
da35712b43f8af089a4411536e1b97dd,en,"Diagnosis is clinical and testing is not usually needed unless bloody diarrhea, fever, or abdominal pain is present.","Chẩn đoán dựa trên lâm sàng và thường không cần xét nghiệm trừ khi có tiêu chảy có máu, sốt hoặc đau bụng."
38c15f847e2bd9d472699af6786c073a,en,"Treatment is fluid replacement and usually an antidiarrheal medication such as loperamide; however, antidiarrheal medications are contraindicated in patients with fever or bloody stools and in children < 2 years of age.","Điều trị bằng bù dịch và thường là thuốc chống tiêu chảy như loperamid; tuy nhiên, thuốc chống tiêu chảy chống chỉ định ở những bệnh nhân bị sốt hoặc phân có máu và ở trẻ em < 2 tuổi."
4aa85b2d3f339c2229d8c4c4745c5585,en,Patients with more severe traveler's diarrhea are given antibiotics—a fluoroquinolone for adults and azithromycin for children.,Những bệnh nhân bị tiêu chảy du lịch nặng hơn được dùng thuốc kháng sinh – fluoroquinolone cho người lớn và azithromycin cho trẻ em.
213ced027b6289c3a12008e0a27b1a30,en,Prevention is the best measure and involves careful selection of foods and beverages; prophylactic antibiotics are not routinely used except for patients with immunocompromise.,Phòng ngừa là biện pháp tốt nhất và liên quan đến việc lựa chọn cẩn thận các loại thực phẩm và đồ uống; kháng sinh dự phòng không được sử dụng thường xuyên trừ những bệnh nhân bị suy giảm miễn dịch.
7ca43fc55c75200096b51f8c57c1cf0a,en,The following English-language resources may be useful. Please note that THE MANUAL is not responsible for the content of these resources.,Sau đây là các tài nguyên tiếng Anh có thể hữu ích. Vui lòng lưu ý rằng CẨM NANG không chịu trách nhiệm về nội dung của các tài nguyên này.
8ffe27a14adb0b38859c2744dbeb93be,en,Centers for Disease Control and Prevention: Preparing international travelers for travelers’ diarrhea,Centers for Disease Control and Prevention: Preparing international travelers for travelers’ diarrhea
d30c3fb3b9d851bdd4cf4934e3abf87c,en,Expert panel: Guidelines for the prevention and treatment of travelers' diarrhea (2017),Expert panel: Guidelines for the prevention and treatment of travelers' diarrhea (2017)
ecb26dcc6fe58d6a19e23e236827e8f8,en,"Gastrointestinal (GI) symptoms and disorders are quite common. History and physical examination are often adequate to make a disposition in patients with minor complaints; in other cases, testing is necessary.","Các triệu chứng và các rối loạn đường tiêu hóa tiêu hóa thường gặp. Khai thác bệnh sử và khám thực thể thường là đủ để xác định trên những bệnh nhân có phàn nàn không đáng kể; trong các trường hợp khác, cần làm xét nghiệm."
c3b4952f4c75b192fe7dae14fda9e28b,en,"Using open-ended, interview-style questions, the physician identifies the location and quality of symptoms and any aggravating and alleviating factors.","Bằng cách sử dụng các câu hỏi mở, kiểu phỏng vấn, bác sĩ xác định vị trí và tính chất của các triệu chứng và bất kỳ yếu tố làm trầm trọng thêm và làm giảm bớt."
25891694a41c8ae18387ac446c36d71a,en,"Abdominal pain is a frequent GI complaint (see Acute Abdominal Pain     Acute Abdominal Pain  Abdominal pain is common and often inconsequential. Acute and severe abdominal pain, however, is almost always a symptom of intra-abdominal disease. It may be the sole indicator of the need...  read more      and Chronic and Recurrent Abdominal Pain     Chronic Abdominal Pain and Recurrent Abdominal Pain  Chronic abdominal pain (CAP) is pain that persists for more than 3 months either continuously or intermittently. Intermittent pain may be referred to as recurrent abdominal pain (RAP). Acute...  read more     ). Determining the location of the pain can help with the diagnosis. For example, pain in the epigastrium may reflect problems in the pancreas, stomach, or small bowel. Pain in the right upper quadrant may reflect problems in the liver, gallbladder, and bile ducts such as cholecystitis     Acute Cholecystitis  Acute cholecystitis is inflammation of the gallbladder that develops over hours, usually because a gallstone obstructs the cystic duct. Symptoms include right upper quadrant pain and tenderness...  read more      or hepatitis     Causes of Hepatitis  Hepatitis is inflammation of the liver characterized by diffuse or patchy necrosis. Hepatitis may be acute or chronic (usually defined as lasting > 6 months). Most cases of acute viral hepatitis...  read more     . Pain in the right lower quadrant may indicate inflammation of the appendix, terminal ileum, or cecum, suggesting appendicitis     Appendicitis  Appendicitis is acute inflammation of the vermiform appendix, typically resulting in abdominal pain, anorexia, and abdominal tenderness. Diagnosis is clinical, often supplemented by CT or ultrasonography...  read more        , ileitis, or Crohn disease     Crohn Disease  Crohn disease is a chronic transmural inflammatory bowel disease that usually affects the distal ileum and colon but may occur in any part of the gastrointestinal tract. Symptoms include diarrhea...  read more        . Pain in the left lower quadrant may indicate diverticulitis     Colonic Diverticulitis  Diverticulitis is inflammation with or without infection of a diverticulum, which can result in phlegmon of the bowel wall, peritonitis, perforation, fistula, or abscess. The primary symptom...  read more         or constipation     Constipation  Constipation is difficult or infrequent passage of stool, hardness of stool, or a feeling of incomplete evacuation. (See also Constipation in Children.) No bodily function is more variable and...  read more     . Pain in either the left or right lower quadrant may indicate colitis, ileitis, or ovarian (in women) etiologies. (See figure .)","Đau bụng là triệu chứng thường gặp của đường tiêu hóa (xem Đau bụng cấp tính     Đau bụng cấp tính  Đau bụng thường gặp và thường không quan trọng. Tuy nhiên, đau bụng dữ dội và cấp tính hầu như luôn là triệu chứng của bệnh lí trong ổ bụng. Nó có thể là chỉ điểm duy nhất cho biết cần phẫu...  đọc thêm      và Đau bụng mạn tính và tái phát     Đau bụng mạn tính và đau bụng tái phát  Đau bụng mạn tính (Chronic abdominal pain, CAP) kéo dài hơn 3 tháng liên tục hoặc ngắt quãng. Đau bụng không liên tục có thể xem như đau bụng tái phát (RAP). Đau bụng cấp được thảo luận ở tài...  đọc thêm     ). Xác định vị trí đau có thể giúp chẩn đoán. Ví dụ, đau thượng vị có thể phản ánh các vấn đề của tụy, dạ dày hoặc ruột non. Đau ở góc phần tư trên bên phải có thể phản ánh các vấn đề ở gan, túi mật và đường mật như là viêm túi mật     Viêm túi mật cấp tính  Viêm túi mật cấp tính là viêm túi mật tiến triển vài giờ, thông thường vì sỏi gây tắc nghẽn ống mật. Các triệu chứng bao gồm đau hạ sườn phải và căng tức, kèm theo sốt, ớn lạnh, buồn nôn, và...  đọc thêm      hoặc viêm gan     Nguyên nhân gây viêm gan  Viêm gan là tình trạng viêm gan đặc trưng bởi hoại tử lan tỏa hoặc loang lổ. Viêm gan có thể là cấp tính hoặc mạn tính (thường được định nghĩa là kéo dài > 6 tháng). Hầu hết các trường hợp...  đọc thêm     . Đau ở góc phần tư phía dưới bên phải có thể là dấu hiệu viêm ruột thừa, đoạn cuối hồi tràng, hoặc manh tràng, gợi ý viêm ruột thừa     Viêm ruột thừa  Viêm ruột thừa là tình trạng viêm cấp tính của ruột thừa giống con sâu, thường dẫn đến đau bụng, chán ăn và đau bụng. Chẩn đoán dựa vào lâm sàng, thường có siêu âm hoặc cắt lớp vi tính hỗ trợ...  đọc thêm        , viêm hồi tràng, hoặc Bệnh Crohn     Bệnh Crohn  Bệnh Crohn là một bệnh viêm ruột xuyên thành mạn tính thường ảnh hưởng đến đoạn xa của hồi tràng và ruột kết nhưng có thể xảy ra ở bất kỳ phần nào của đường tiêu hóa. Triệu chứng bao gồm tiêu...  đọc thêm        . Đau ở góc phần tư dưới bên trái có thể là dấu hiệu của viêm túi thừa     Viêm túi thừa đại tràng  Viêm túi thừa là tình trạng viêm có hoặc không nhiễm trùng ở túi thừa, có thể dẫn đến phình thành ruột, viêm phúc mạc, thủng, lỗ rò, hoặc áp xe. Triệu chứng chính là đau bụng. Chẩn đoán bằng...  đọc thêm         hoặc táo bón     Táo bón  Táo bón là khó khăn hoặc giảm tần suất đại tiện, phân cứng, hoặc cảm giác tống phân không hết. (Xem thêm Táo bón ở trẻ em.) Không có chức năng cơ thể nào có nhiều biến đổi và chịu ảnh hưởng...  đọc thêm     . Đau ở góc phần tư dưới trái hoặc phải có thể là dấu hiệu của viêm đại tràng, viêm hồi tràng hoặc các căn nguyên ở buồng trứng (ở phụ nữ). (Xem hình Vị trí đau bụng và nguyên nhân có thể có     Vị trí của đau bụng và các nguyên nhân          .)"
